CRN,URL,Course,Title,Instructors,Course Meeting,Credits
31432,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31432,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Crouch, Caroline",10:30AM - 12:05PM TWRF  ,3
31601,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31601,ANTH 200,INTRO TO STUDY OF LANGUAGE,"McCleary, Bryce",10:30AM - 12:10PM MTWR  ,3
31406,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31406,ANTH 201,INTRO TO SOCIAL/CULTURAL ANTH,"Baumgardt, Laurin",9:30AM - 12:25PM TR  ,3
31239,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31239,ANTH 203,INTRO BIOLOGICAL ANTHROPOLOGY,"Morgan, Molly",7:00PM - 9:45PM TR  ,3
31461,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31461,ANTH 309,GLOBAL CULTURES,"Georges, Eugenia",1:00PM - 4:00PM MTWRF  ,3
31667,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31667,ANTH 323,AFRICAN SAVANNA ECOLOGY,"Solomon, Scott; Dominguez Rodrigo, Manuel", ,2
31405,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31405,ANTH 344,CITY/CULTURE,"Ford, Melanie",10:00AM - 11:55AM MWF  ,3
31404,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31404,ANTH 348,ANTHROPOLOGIES OF NATURE,"Haspolat, Gizem",10:00AM - 12:00PM TWR  ,3
30220,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30220,ANTH 800,RESEARCH AND THESIS,"Georges, Eugenia", ,3 TO 9
30104,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30104,ANTH 800,RESEARCH AND THESIS,"Howe, Cymene", ,3 TO 9
30596,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30596,ANTH 800,RESEARCH AND THESIS,"Visweswaran, Kamala", ,3 TO 9
30221,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30221,ANTH 800,RESEARCH AND THESIS,"Boyer, Dominic C.", ,3 TO 9
30597,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30597,ANTH 800,RESEARCH AND THESIS,"Fleisher, Jeffrey", ,3 TO 9
30767,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30767,ANTH 800,RESEARCH AND THESIS,"Gunel, Gokce", ,3 TO 9
30850,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30850,ANTH 800,RESEARCH AND THESIS,"Prendergast, Mary", ,3 TO 9
30436,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30436,APPL 490,UNDERGRAD SUMMER RESEARCH-REU,"Pimpinelli, Alberto", ,1 TO 6
30052,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30052,APPL 800,RESEARCH AND THESIS,"Tkaczyk, Tomasz", ,1 TO 15
30053,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30053,APPL 800,RESEARCH AND THESIS,"Kemere, Caleb", ,1 TO 15
30054,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30054,APPL 800,RESEARCH AND THESIS,"Nevidomskyy, Andriy", ,1 TO 15
30055,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30055,APPL 800,RESEARCH AND THESIS,"Raphael, Rob", ,1 TO 15
30056,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30056,APPL 800,RESEARCH AND THESIS,"Grande-Allen, K. Jane", ,1 TO 15
30057,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30057,APPL 800,RESEARCH AND THESIS,"Patel, Tirthak", ,1 TO 15
30058,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30058,APPL 800,RESEARCH AND THESIS,"Pitkow, Xaq", ,1 TO 15
30059,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30059,APPL 800,RESEARCH AND THESIS,"Wong, Michael", ,1 TO 15
30060,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30060,APPL 800,RESEARCH AND THESIS,"Robinson, Jacob", ,1 TO 15
30061,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30061,APPL 800,RESEARCH AND THESIS,"Halas, Naomi", ,1 TO 15
30062,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30062,APPL 800,RESEARCH AND THESIS,"Kelly, Kevin F.", ,1 TO 15
30063,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30063,APPL 800,RESEARCH AND THESIS,"Kono, Junichiro", ,1 TO 15
30064,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30064,APPL 800,RESEARCH AND THESIS,"Han, Yimo", ,1 TO 15
30065,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30065,APPL 800,RESEARCH AND THESIS,"Mohite, Aditya", ,1 TO 15
30066,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30066,APPL 800,RESEARCH AND THESIS,"Igoshin, Oleg", ,1 TO 15
30067,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30067,APPL 800,RESEARCH AND THESIS,"Gustavsson, Anna-Karin", ,1 TO 15
30068,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30068,APPL 800,RESEARCH AND THESIS,"Tour, James", ,1 TO 15
30069,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30069,APPL 800,RESEARCH AND THESIS,"Alabastri, Alessandro", ,1 TO 15
30070,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30070,APPL 800,RESEARCH AND THESIS,"Ajayan, Pulickel M.", ,1 TO 15
30071,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30071,APPL 800,RESEARCH AND THESIS,"Chen, Songtao", ,1 TO 15
30072,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30072,APPL 800,RESEARCH AND THESIS,"Zhu, Hanyu", ,1 TO 15
30073,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30073,APPL 800,RESEARCH AND THESIS,"Natelson, Doug", ,1 TO 15
30074,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30074,APPL 800,RESEARCH AND THESIS,"Hulet, Randy", ,1 TO 15
30075,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30075,APPL 800,RESEARCH AND THESIS,"Szablowski, Jerzy", ,1 TO 15
30076,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30076,APPL 800,RESEARCH AND THESIS,"Killian, Thomas", ,1 TO 15
30077,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30077,APPL 800,RESEARCH AND THESIS,"Nordlander, Peter", ,1 TO 15
30078,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30078,APPL 800,RESEARCH AND THESIS,"Wehmeyer, Geoff", ,1 TO 15
30079,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30079,APPL 800,RESEARCH AND THESIS,"Naik, Gururaj", ,1 TO 15
30222,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30222,APPL 800,RESEARCH AND THESIS,"Veeraraghavan, Ashok", ,1 TO 15
30298,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30298,APPL 800,RESEARCH AND THESIS,"Luan, Lan", ,1 TO 15
30299,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30299,APPL 800,RESEARCH AND THESIS,"Xie, Yonglong", ,1 TO 15
30300,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30300,APPL 800,RESEARCH AND THESIS,"Wolynes, Peter", ,1 TO 15
30462,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30462,APPL 800,RESEARCH AND THESIS,"Dai, Pengcheng", ,1 TO 15
30463,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30463,APPL 800,RESEARCH AND THESIS,"Kolomeisky, Anatoly", ,1 TO 15
30464,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30464,APPL 800,RESEARCH AND THESIS,"Pagano, Guido", ,1 TO 15
30734,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30734,APPL 800,RESEARCH AND THESIS,"Xie, Chong", ,1 TO 15
30735,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30735,APPL 800,RESEARCH AND THESIS,"Verduzco, Rafael", ,1 TO 15
30736,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30736,APPL 800,RESEARCH AND THESIS,"Yi, Ming", ,1 TO 15
30795,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30795,APPL 800,RESEARCH AND THESIS,"Chan, Anthony", ,1 TO 15
30796,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30796,APPL 800,RESEARCH AND THESIS,"Tang, Ming", ,1 TO 15
30939,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30939,APPL 800,RESEARCH AND THESIS,"Huang, Shengxi", ,1 TO 15
30940,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30940,APPL 800,RESEARCH AND THESIS,"Baraniuk, Richard G", ,1 TO 15
30976,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30976,APPL 800,RESEARCH AND THESIS,"Vlassakis, Julea", ,1 TO 15
31443,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31443,ARCH 477,BUILDING ECOLOGIES,"Castellon Gonzalez, Juan Jose", ,3
31673,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31673,ARCH 477,DESIGNING FOR CONTEMP PUBLICS,"Friedman, Nathan", ,3
31411,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31411,ARTS 225,BEGINNING DRAWING,"Fowler, Will",9:00AM - 11:55AM MW  ,3
31222,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31222,ARTS 238,FRENCH GRAPHIC NOVEL,"Sperandio, Christopher", ,3
31412,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31412,ARTS 301,BEGINNING PAINTING,"Fowler, Will",1:00PM - 4:00PM MW  ,3
31429,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31429,ASIA 229,MODERN EAST ASIA,"Lu, Sidney",9:30AM - 11:35AM TWR  ,3
31240,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31240,BIOE 342,LABORATORY IN TISSUE CULTURE,"Ghosn, Bilal",8:00AM - 2:59PM MTWF  ,1
31241,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31241,BIOE 348,MOLECULAR TECHNIQUES IN BIOE,"Ghosn, Bilal",3:00PM - 4:35PM MTWR  ,3
31367,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31367,BIOE 365,SUST WTR PURIF FOR DEV WORLD,"Loyo Rosales, Jorge", ,3
31593,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31593,BIOE 400,ENGINEERING UG RESEARCH,"Ghosn, Bilal", ,1 TO 4
30470,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30470,BIOE 401,UNDERGRADUATE RESEARCH,"Ghosn, Bilal", ,1 TO 4
30105,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30105,BIOE 500,GRADUATE RESEARCH,"Raphael, Rob", ,1 TO 15
30315,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30315,BIOE 500,GRADUATE RESEARCH,"Bao, Gang", ,1 TO 15
30316,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30316,BIOE 500,GRADUATE RESEARCH,"Diehl, Michael R.", ,1 TO 15
30317,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30317,BIOE 500,GRADUATE RESEARCH,"Grande-Allen, K. Jane", ,1 TO 15
30318,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30318,BIOE 500,GRADUATE RESEARCH,"Richards-Kortum, Rebecca", ,1 TO 15
30319,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30319,BIOE 500,GRADUATE RESEARCH,"Igoshin, Oleg", ,1 TO 15
30320,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30320,BIOE 500,GRADUATE RESEARCH,"Mikos, Antonios", ,1 TO 15
30321,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30321,BIOE 500,GRADUATE RESEARCH,"Grande-Allen, K. Jane", ,1 TO 15
30322,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30322,BIOE 500,GRADUATE RESEARCH,"Tabor, Jeffrey", ,1 TO 15
30323,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30323,BIOE 500,GRADUATE RESEARCH,"Tkaczyk, Tomasz", ,1 TO 15
30325,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30325,BIOE 500,GRADUATE RESEARCH,"Robinson, Jacob", ,1 TO 15
30326,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30326,BIOE 500,GRADUATE RESEARCH,"Wolynes, Peter", ,1 TO 15
30352,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30352,BIOE 500,GRADUATE RESEARCH,"Drezek, Rebekah A.", ,1 TO 15
30353,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30353,BIOE 500,GRADUATE RESEARCH,"Miller, Jordan", ,1 TO 15
30356,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30356,BIOE 500,GRADUATE RESEARCH,"Pasquali, Matteo", ,1 TO 15
30420,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30420,BIOE 500,GRADUATE RESEARCH,"Hartgerink, Jeffrey", ,1 TO 15
30431,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30431,BIOE 500,GRADUATE RESEARCH,"Veiseh, Omid", ,1 TO 15
30484,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30484,BIOE 500,GRADUATE RESEARCH,"Hilton, Isaac", ,1 TO 15
30485,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30485,BIOE 500,GRADUATE RESEARCH,"Bashor, Caleb", ,1 TO 15
30486,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30486,BIOE 500,GRADUATE RESEARCH,"Warmflash, Aryeh", ,1 TO 15
30488,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30488,BIOE 500,GRADUATE RESEARCH,"Segatori, Laura", ,1 TO 15
30520,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30520,BIOE 500,GRADUATE RESEARCH,"Gao, Xue", ,1 TO 15
30540,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30540,BIOE 500,GRADUATE RESEARCH,"McHugh, Kevin", ,1 TO 15
30542,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30542,BIOE 500,GRADUATE RESEARCH,"Harrington, Daniel A.", ,1 TO 15
30544,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30544,BIOE 500,GRADUATE RESEARCH,"Szablowski, Jerzy", ,1 TO 15
30545,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30545,BIOE 500,GRADUATE RESEARCH,"Lu, George", ,1 TO 15
30543,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30543,BIOE 500,GRADUATE RESEARCH,"McHugh, Kevin", ,1 TO 15
30546,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30546,BIOE 500,GRADUATE RESEARCH,"Kalluri, Raghu", ,1 TO 15
30589,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30589,BIOE 500,GRADUATE RESEARCH,"Luan, Lan", ,1 TO 15
30727,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30727,BIOE 500,GRADUATE RESEARCH,"Kirienko, Natasha", ,1 TO 15
30744,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30744,BIOE 500,GRADUATE RESEARCH,"Gao, Yang", ,1 TO 15
30743,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30743,BIOE 500,GRADUATE RESEARCH,"Lillehoj, Peter", ,1 TO 15
30746,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30746,BIOE 500,GRADUATE RESEARCH,"Sirianni, Rachael", ,1 TO 15
30797,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30797,BIOE 500,GRADUATE RESEARCH,"Wettergreen, Matthew A.", ,1 TO 15
30812,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30812,BIOE 500,GRADUATE RESEARCH,"Thyer, Ross", ,1 TO 15
30823,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30823,BIOE 500,GRADUATE RESEARCH,"Diehl, Michael R.", ,1 TO 15
30825,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30825,BIOE 500,GRADUATE RESEARCH,"Xie, Chong", ,1 TO 15
31118,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31118,BIOE 500,GRADUATE RESEARCH,"Tao, Yizhi", ,1 TO 15
31127,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31127,BIOE 500,GRADUATE RESEARCH,"Dai, Mingjie", ,1 TO 15
31594,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31594,BIOE 500,GRADUATE RESEARCH,"Butts, Jessica", ,1 TO 15
31649,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31649,BIOE 500,GRADUATE RESEARCH,"Lavery, Laura", ,1 TO 15
31685,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31685,BIOE 506,GRADUATE INDEPENDENT STUDY,"Grande-Allen, K. Jane", ,1 TO 6
31654,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31654,BIOE 600,GRAD BIOE INDUSTRY INTERNSHIP,"Wettergreen, Matthew A.", ,6
30752,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30752,BIOE 607,RES CONCENTRATION COMPONENT II,"Bao, Gang", ,5
30770,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30770,BIOE 607,RES CONCENTRATION COMPONENT II,"Bashor, Caleb", ,5
30771,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30771,BIOE 607,RES CONCENTRATION COMPONENT II,"Veiseh, Omid", ,5
31688,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31688,BIOE 607,RES CONCENTRATION COMPONENT II,"Vlassakis, Julea", ,5
31325,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31325,BIOE 648,MOLECULAR TECHNIQUES IN BIOENG,"Ghosn, Bilal",3:00PM - 4:35PM MTWR  ,3
31369,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31369,BIOS 110,INTRODUCTION TO RESEARCH,"Nikonowicz, Edward", ,5
31445,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31445,BIOS 299,EXPERIENTIAL EDUC IN BIOS,"Olmos, Joey", ,1
31243,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31243,BIOS 300,PARADIGMS IN BIOCHM & CELL BIO,"Catanese, Jamie",8:00PM - 9:20PM MTWR  ,3
30599,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30599,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Olmos, Joey", ,1 TO 5
30603,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30603,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Warmflash, Aryeh", ,1 TO 5
30600,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30600,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Bartel, Bonnie", ,1 TO 5
30626,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30626,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Beckingham, Kathleen", ,1 TO 5
30601,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30601,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Bennett, Matthew", ,1 TO 5
30602,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30602,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Braam, Janet", ,1 TO 5
30632,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30632,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Carson, Daniel", ,1 TO 5
31244,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31244,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Loveless, Theresa", ,1 TO 5
30604,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30604,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Ajo-Franklin, Caroline", ,1 TO 5
30605,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30605,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Gustin, Michael", ,1 TO 5
31245,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31245,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Kranz, Sven", ,1 TO 5
30606,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30606,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Chappell, James", ,1 TO 5
30629,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30629,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Levine, Herbert", ,1 TO 5
30607,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30607,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Lwigale, Peter", ,1 TO 5
30625,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30625,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Matsuda, Seiichi P.", ,1 TO 5
30627,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30627,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Lavery, Laura", ,1 TO 5
30618,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30618,BIOS 310,IND RES FOR BIOS UNDERGRADS,"McNew, James", ,1 TO 5
30608,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30608,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Nakhleh, Luay", ,1 TO 5
30609,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30609,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Nikonowicz, Edward", ,1 TO 5
30610,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30610,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Gao, Yang", ,1 TO 5
30611,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30611,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Onuchic, Jose", ,1 TO 5
30612,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30612,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Catanese, Jamie", ,1 TO 5
30615,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30615,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Phillips, George", ,1 TO 5
30613,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30613,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Segatori, Laura", ,1 TO 5
30616,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30616,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Shamoo, Yousif", ,1 TO 5
30614,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30614,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Silberg, Joff", ,1 TO 5
30617,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30617,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Stern, Michael", ,1 TO 5
30628,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30628,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Stewart, Charles", ,1 TO 5
30622,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30622,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Tao, Yizhi", ,1 TO 5
30620,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30620,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Wagner, Daniel", ,1 TO 5
30619,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30619,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Uribe, Rosa", ,1 TO 5
30624,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30624,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Xiao, Han", ,1 TO 5
30633,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30633,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Tabor, Jeffrey", ,1 TO 5
31246,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=31246,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Lu, George", ,1 TO 5
30623,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30623,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Kirienko, Natasha", ,1 TO 5
30630,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30630,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Beason-Abmayr, Beth", ,1 TO 5
30631,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30631,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Bashor, Caleb", ,1 TO 5
30634,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30634,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Hilton, Isaac", ,1 TO 5
30654,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30654,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Dunham, Amy", ,1 TO 5
30655,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202430&p_crn=30655,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Egan, Scott", ,1 TO 5
